id,state_name,district_name,season,crop,area,production
8572,Karnataka,DAVANGERE,Kharif     ,Rapeseed &Mustard,49,11
8573,Karnataka,DAVANGERE,Kharif     ,Urad,49,14
8574,Karnataka,UDUPI,Whole Year ,Dry ginger,49,1423
8575,Kerala,ERNAKULAM,Whole Year ,Pump Kin,49,1
8576,Kerala,KOZHIKODE,Whole Year ,Pump Kin,49,1
8577,Meghalaya,NORTH GARO HILLS,Whole Year ,Turmeric,49,309
8578,Tripura,KHOWAI,Kharif     ,Cotton(lint),49,73
8579,Tripura,SEPAHIJALA,Whole Year ,Sugarcane,49,2808
8580,Uttar Pradesh,ALIGARH,Summer     ,Urad,49,41
8581,Uttar Pradesh,BAGHPAT,Rabi       ,Masoor,49,26
8582,Uttar Pradesh,BAHRAICH,Kharif     ,Soyabean,49,35
8583,Uttar Pradesh,BALLIA,Kharif     ,Dry chillies,49,40
8584,Uttar Pradesh,FATEHPUR,Rabi       ,Maize,49,117
8585,Uttar Pradesh,MORADABAD,Summer     ,Maize,49,87
8586,Uttar Pradesh,SONBHADRA,Summer     ,Onion,49,741
8587,Uttarakhand,PAURI GARHWAL,Kharif     ,Potato,49,211
8588,Uttarakhand,TEHRI GARHWAL,Whole Year ,Garlic,49,80
8589,West Bengal,24 PARAGANAS NORTH,Rabi       ,Maize,49,149
8590,Andhra Pradesh,GUNTUR,Kharif     ,Cabbage,48,592
8591,Andhra Pradesh,PRAKASAM,Rabi       ,Onion,48,848
8592,Andhra Pradesh,VISAKHAPATANAM,Rabi       ,Sweet potato,48,529
8593,Chhattisgarh,KORBA,Rabi       ,Masoor,48,16
8594,Chhattisgarh,MUNGELI,Rabi       ,Other  Rabi pulses,48,19
8595,Karnataka,CHITRADURGA,Whole Year ,Black pepper,48,282
8596,Karnataka,HASSAN,Rabi       ,Onion,48,318
8597,Karnataka,MYSORE,Whole Year ,Mesta,48,54
8598,Kerala,ALAPPUZHA,Whole Year ,Moong(Green Gram),48,1
8599,Meghalaya,NORTH GARO HILLS,Kharif     ,Arhar/Tur,48,46
8600,Meghalaya,SOUTH WEST KHASI HILLS,Whole Year ,Turmeric,48,213
8601,Odisha,BHADRAK,Summer     ,Sesamum,48,12.8
8602,Odisha,SONEPUR,Autumn     ,Groundnut,48,63.7
8603,Tripura,KHOWAI,Whole Year ,Sugarcane,48,2612
8604,Uttarakhand,HARIDWAR,Summer     ,Rice,48,151
8605,Andhra Pradesh,ANANTAPUR,Rabi       ,Bajra,47,28
8606,Andhra Pradesh,ANANTAPUR,Rabi       ,Small millets,47,41
8607,Andhra Pradesh,CHITTOOR,Rabi       ,Tobacco,47,141
8608,Andhra Pradesh,VIZIANAGARAM,Kharif     ,Turmeric,47,338
8609,Assam,CACHAR,Rabi       ,Black pepper,47,94
8610,Bihar,MUNGER,Kharif     ,Arhar/Tur,47,72
8611,Bihar,MUNGER,Kharif     ,Other Kharif pulses,47,36
8612,Bihar,ROHTAS,Autumn     ,Maize,47,114
8613,Chhattisgarh,BASTAR,Kharif     ,Sannhamp,47,20
8614,Chhattisgarh,BEMETARA,Rabi       ,Urad,47,9
8615,Chhattisgarh,KABIRDHAM,Kharif     ,Moong(Green Gram),47,12
8616,Jammu and Kashmir ,ANANTNAG,Kharif     ,Other Kharif pulses,47,1.6
8617,Karnataka,CHIKBALLAPUR,Summer     ,Onion,47,231
8618,Karnataka,UTTAR KANNAD,Rabi       ,Sunflower,47,27
8619,Meghalaya,EAST JAINTIA HILLS,Whole Year ,Turmeric,47,266
8620,Odisha,DEOGARH,Autumn     ,Maize,47,76.4
8621,Odisha,GAJAPATI,Winter     ,Sugarcane,47,2494.1
8622,Tripura,NORTH TRIPURA,Rabi       ,Groundnut,47,50
8623,Uttar Pradesh,ALIGARH,Rabi       ,Onion,47,719
8624,Uttar Pradesh,AURAIYA,Kharif     ,Guar seed,47,39
8625,Uttar Pradesh,BASTI,Rabi       ,Garlic,47,272
8626,Uttar Pradesh,FATEHPUR,Summer     ,Onion,47,711
8627,Uttar Pradesh,GONDA,Rabi       ,Garlic,47,272
8628,Uttar Pradesh,SANT KABEER NAGAR,Kharif     ,Sweet potato,47,582
8629,Uttar Pradesh,SHAMLI,Kharif     ,Dry chillies,47,39
8630,Uttar Pradesh,SITAPUR,Kharif     ,Guar seed,47,38
8631,West Bengal,BIRBHUM,Autumn     ,Groundnut,47,49
8632,Andhra Pradesh,KURNOOL,Rabi       ,Wheat,46,61
8633,Arunachal Pradesh,TIRAP,Whole Year ,Dry chillies,46,246
8634,Assam,DIMA HASAO,Kharif     ,Castor seed,46,29
8635,Assam,TINSUKIA,Whole Year ,Onion,46,251
8636,Chhattisgarh,DHAMTARI,Whole Year ,Sweet potato,46,247
8637,Karnataka,BENGALURU URBAN,Kharif     ,Dry chillies,46,52
8638,Karnataka,HASSAN,Summer     ,Ragi,46,82
8639,Odisha,BALESHWAR,Summer     ,Maize,46,146.7
8640,Tripura,GOMATI,Kharif     ,Urad,46,28
8641,Uttar Pradesh,KAUSHAMBI,Kharif     ,Moong(Green Gram),46,15
8642,Uttar Pradesh,SHAHJAHANPUR,Summer     ,Moong(Green Gram),46,31
8643,Uttar Pradesh,SHAHJAHANPUR,Summer     ,Tobacco,46,120
8644,Uttarakhand,PITHORAGARH,Kharif     ,Sesamum,46,13
8645,West Bengal,PURULIA,Kharif     ,Sunflower,46,42
8646,Assam,UDALGURI,Kharif     ,Small millets,45,35
8647,Bihar,BEGUSARAI,Rabi       ,Barley,45,50
8648,Bihar,KAIMUR (BHABUA),Summer     ,Maize,45,191
8649,Bihar,SITAMARHI,Kharif     ,Sesamum,45,39
8650,Chhattisgarh,BASTAR,Rabi       ,Potato,45,297
8651,Chhattisgarh,SUKMA,Whole Year ,Sweet potato,45,208
8652,Jammu and Kashmir ,KISHTWAR,Kharif     ,Peas & beans (Pulses),45,20.3
8653,Karnataka,HASSAN,Rabi       ,Urad,45,20
8654,Karnataka,MANDYA,Summer     ,Dry chillies,45,87
8655,Kerala,PATHANAMTHITTA,Whole Year ,Pump Kin,45,1
8656,Meghalaya,EAST GARO HILLS,Kharif     ,Jute,45,518
8657,Odisha,JAJAPUR,Autumn     ,Maize,45,31.7
8658,Odisha,JHARSUGUDA,Winter     ,Sugarcane,45,2585.5
8659,Odisha,SAMBALPUR,Summer     ,Moong(Green Gram),45,18.5
8660,Telangana ,MEDAK,Whole Year ,Linseed,45,18
8661,Tripura,GOMATI,Kharif     ,Other Kharif pulses,45,27
8662,Tripura,KHOWAI,Kharif     ,Moong(Green Gram),45,23
8663,Uttar Pradesh,AGRA,Kharif     ,Maize,45,117
8664,Uttar Pradesh,CHANDAULI,Summer     ,Onion,45,933
8665,Uttar Pradesh,LUCKNOW,Kharif     ,Moong(Green Gram),45,14
8666,Uttar Pradesh,MORADABAD,Summer     ,Onion,45,681
8667,Uttar Pradesh,RAMPUR,Kharif     ,Maize,45,85
8668,Uttar Pradesh,SITAPUR,Kharif     ,Dry chillies,45,37
8669,Andhra Pradesh,ANANTAPUR,Kharif     ,Soyabean,44,50
8670,Andhra Pradesh,SRIKAKULAM,Kharif     ,Jowar,44,65
8671,Andhra Pradesh,WEST GODAVARI,Rabi       ,Gram,44,85
8672,Assam,DIMA HASAO,Rabi       ,Black pepper,44,68
8673,Assam,KAMRUP,Kharif     ,Tapioca,44,201
8674,Assam,KAMRUP METRO,Rabi       ,Linseed,44,29
8675,Bihar,MADHEPURA,Kharif     ,Sesamum,44,39
8676,Bihar,SIWAN,Kharif     ,Sannhamp,44,35
8677,Chhattisgarh,BIJAPUR,Rabi       ,Other  Rabi pulses,44,3
8678,Chhattisgarh,JASHPUR,Whole Year ,Coriander,44,9
8679,Jammu and Kashmir ,KATHUA,Kharif     ,Dry chillies,44,21.3
8680,Karnataka,GULBARGA,Whole Year ,Coriander,44,15
8681,Karnataka,SHIMOGA,Rabi       ,Horse-gram,44,22
8682,Kerala,MALAPPURAM,Whole Year ,Dry ginger,44,98
8683,Telangana ,NIZAMABAD,Kharif     ,Banana,44,1856
8684,Uttar Pradesh,AMETHI,Kharif     ,Moong(Green Gram),44,14
8685,Uttar Pradesh,BALRAMPUR,Rabi       ,Coriander,44,21
8686,Uttar Pradesh,DEORIA,Kharif     ,Jowar,44,49
8687,Uttar Pradesh,GONDA,Kharif     ,Moong(Green Gram),44,14
8688,Uttar Pradesh,SITAPUR,Rabi       ,Turmeric,44,125
8689,Uttar Pradesh,SULTANPUR,Rabi       ,Garlic,44,255
8690,Andhra Pradesh,SRIKAKULAM,Kharif     ,Dry chillies,43,247
8691,Arunachal Pradesh,TIRAP,Whole Year ,Potato,43,165
8692,Assam,BARPETA,Rabi       ,Black pepper,43,65
8693,Chhattisgarh,KANKER,Whole Year ,Turmeric,43,25
8694,Chhattisgarh,KONDAGAON,Whole Year ,Dry ginger,43,46
8695,Chhattisgarh,KONDAGAON,Whole Year ,Onion,43,351
8696,Chhattisgarh,RAIGARH,Kharif     ,Mesta,43,88
8697,Karnataka,BIDAR,Summer     ,Onion,43,211
8698,Karnataka,KOLAR,Rabi       ,Ragi,43,70
8699,Kerala,KOZHIKODE,Whole Year ,Dry ginger,43,153
8700,Meghalaya,EAST GARO HILLS,Whole Year ,Black pepper,43,21
8701,Meghalaya,WEST KHASI HILLS,Kharif     ,Soyabean,43,47
8702,Odisha,ANUGUL,Winter     ,Sugarcane,43,2100.1
8703,Odisha,BARGARH,Summer     ,Sesamum,43,18.6
8704,Odisha,DHENKANAL,Summer     ,Sesamum,43,13.6
8705,Odisha,GAJAPATI,Summer     ,Groundnut,43,37.2
8706,Odisha,SAMBALPUR,Autumn     ,Maize,43,50.4
8707,Telangana ,RANGAREDDI,Rabi       ,Horse-gram,43,16
8708,Tripura,WEST TRIPURA,Kharif     ,Groundnut,43,44
8709,Uttar Pradesh,BARABANKI,Rabi       ,Onion,43,658
8710,Uttar Pradesh,FARRUKHABAD,Kharif     ,Moong(Green Gram),43,14
8711,Uttar Pradesh,JALAUN,Kharif     ,Small millets,43,32
8712,Uttar Pradesh,MAHOBA,Kharif     ,Dry chillies,43,35
8713,Uttar Pradesh,SAHARANPUR,Rabi       ,Peas & beans (Pulses),43,33
8714,Uttar Pradesh,VARANASI,Kharif     ,Sweet potato,43,533
8715,Andhra Pradesh,ANANTAPUR,Rabi       ,Urad,42,61
8716,Andhra Pradesh,VIZIANAGARAM,Rabi       ,Niger seed,42,21
8717,Assam,KAMRUP METRO,Kharif     ,Jute,42,458
8718,Chhattisgarh,BASTAR,Kharif     ,Moong(Green Gram),42,16
8719,Chhattisgarh,BIJAPUR,Whole Year ,Dry chillies,42,19
8720,Chhattisgarh,KONDAGAON,Whole Year ,Turmeric,42,31
8721,Jammu and Kashmir ,JAMMU,Kharif     ,Moong(Green Gram),42,21.6
8722,Karnataka,BANGALORE RURAL,Summer     ,Ragi,42,75
8723,Karnataka,BENGALURU URBAN,Rabi       ,Jowar,42,46
8724,Karnataka,BIDAR,Whole Year ,Mesta,42,47
8725,Karnataka,CHAMARAJANAGAR,Kharif     ,Small millets,42,24
8726,Karnataka,KODAGU,Kharif     ,Dry chillies,42,48
8727,Karnataka,RAMANAGARA,Summer     ,Groundnut,42,36
8728,Karnataka,SHIMOGA,Rabi       ,Jowar,42,46
8729,Karnataka,UDUPI,Whole Year ,Sugarcane,42,3830
8730,Telangana ,KARIMNAGAR,Rabi       ,Other  Rabi pulses,42,84
8731,Telangana ,WARANGAL,Rabi       ,Sweet potato,42,326
8732,Tripura,KHOWAI,Kharif     ,Jute,42,373
8733,Uttar Pradesh,ALIGARH,Rabi       ,Coriander,42,20
8734,Uttar Pradesh,KANNAUJ,Kharif     ,Dry chillies,42,35
8735,Uttar Pradesh,KUSHI NAGAR,Rabi       ,Onion,42,643
8736,Uttar Pradesh,MAHARAJGANJ,Rabi       ,Coriander,42,20
8737,Uttar Pradesh,RAMPUR,Summer     ,Maize,42,75
8738,Uttarakhand,CHAMOLI,Rabi       ,Other Cereals & Millets,42,34
8739,West Bengal,MURSHIDABAD,Rabi       ,Moong(Green Gram),42,57
8740,Andhra Pradesh,SPSR NELLORE,Rabi       ,Tomato,41,556
8741,Assam,DIBRUGARH,Kharif     ,Sesamum,41,24
8742,Assam,HAILAKANDI,Rabi       ,Peas & beans (Pulses),41,33
8743,Bihar,BHOJPUR,Autumn     ,Rice,41,71
8744,Bihar,NALANDA,Rabi       ,Other  Rabi pulses,41,41
8745,Chhattisgarh,BALRAMPUR,Kharif     ,Moong(Green Gram),41,7
8746,Chhattisgarh,DANTEWADA,Whole Year ,Turmeric,41,36
8747,Chhattisgarh,RAJNANDGAON,Kharif     ,Mesta,41,81
8748,Karnataka,CHIKBALLAPUR,Summer     ,Sunflower,41,62
8749,Karnataka,GADAG,Whole Year ,Coriander,41,14
8750,Karnataka,SHIMOGA,Summer     ,Dry chillies,41,79
8751,Kerala,ALAPPUZHA,Whole Year ,Pump Kin,41,1
8752,Kerala,THRISSUR,Whole Year ,Dry ginger,41,100
8753,Meghalaya,WEST JAINTIA HILLS,Whole Year ,Dry chillies,41,39
8754,Meghalaya,WEST KHASI HILLS,Rabi       ,Tobacco,41,60
8755,Meghalaya,WEST KHASI HILLS,Whole Year ,Dry chillies,41,40
8756,Odisha,SUNDARGARH,Autumn     ,Ragi,41,31.3
8757,Telangana ,ADILABAD,Rabi       ,Safflower,41,31
8758,Telangana ,NALGONDA,Kharif     ,Bajra,41,17
8759,Tripura,SEPAHIJALA,Kharif     ,Moong(Green Gram),41,22
8760,Uttar Pradesh,AMBEDKAR NAGAR,Kharif     ,Sesamum,41,11
8761,Uttar Pradesh,AMROHA,Kharif     ,Sweet potato,41,508
8762,Uttar Pradesh,AURAIYA,Rabi       ,Coriander,41,20
8763,Uttar Pradesh,BARABANKI,Rabi       ,Barley,41,70
8764,Uttar Pradesh,BAREILLY,Rabi       ,Turmeric,41,116
8765,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Rabi       ,Peas & beans (Pulses),41,31
8766,Uttar Pradesh,HAMIRPUR,Kharif     ,Rice,41,66
8767,Uttar Pradesh,SONBHADRA,Rabi       ,Maize,41,98
8768,Uttarakhand,DEHRADUN,Whole Year ,Garlic,41,82
8769,Uttarakhand,RUDRA PRAYAG,Rabi       ,Pulses total,41,26
8770,Andhra Pradesh,GUNTUR,Rabi       ,Onion,40,707
8771,Andhra Pradesh,VIZIANAGARAM,Rabi       ,Sweet potato,40,441
8772,Assam,GOLAGHAT,Kharif     ,Castor seed,40,28
8773,Assam,HAILAKANDI,Kharif     ,Sesamum,40,19
8774,Assam,HAILAKANDI,Rabi       ,Sweet potato,40,146
8775,Assam,LAKHIMPUR,Kharif     ,Small millets,40,33
8776,Chhattisgarh,DHAMTARI,Kharif     ,Mesta,40,99
8777,Chhattisgarh,JANJGIR-CHAMPA,Whole Year ,Coriander,40,11
8778,Karnataka,BELLARY,Rabi       ,Rice,40,99
8779,Karnataka,BENGALURU URBAN,Summer     ,Maize,40,130
8780,Meghalaya,NORTH GARO HILLS,Rabi       ,Wheat,40,51
8781,Nagaland,KIPHIRE,Kharif     ,Blackgram,40,30
8782,Nagaland,KOHIMA,Kharif     ,Horse-gram,40,40
8783,Nagaland,MOKOKCHUNG,Kharif     ,Barley,40,40
8784,Nagaland,MOKOKCHUNG,Kharif     ,Horse-gram,40,40
8785,Nagaland,MOKOKCHUNG,Kharif     ,Moong(Green Gram),40,40
8786,Nagaland,MON,Kharif     ,Barley,40,40
8787,Nagaland,MON,Kharif     ,Groundnut,40,40
8788,Nagaland,MON,Kharif     ,Horse-gram,40,40
8789,Nagaland,MON,Kharif     ,Ragi,40,40
8790,Nagaland,PEREN,Kharif     ,Castor seed,40,30
8791,Nagaland,PEREN,Kharif     ,Horse-gram,40,40
8792,Nagaland,PHEK,Kharif     ,Jowar,40,40
8793,Nagaland,WOKHA,Kharif     ,Bajra,40,30
8794,Nagaland,WOKHA,Kharif     ,Ragi,40,40
8795,Nagaland,ZUNHEBOTO,Kharif     ,Horse-gram,40,40
8796,Nagaland,ZUNHEBOTO,Kharif     ,Jowar,40,40
8797,Odisha,GAJAPATI,Winter     ,Rapeseed &Mustard,40,3.8
8798,Sikkim,WEST DISTRICT,Rabi       ,Wheat,40,40
8799,Tripura,WEST TRIPURA,Kharif     ,Other Kharif pulses,40,25
8800,Uttar Pradesh,BALLIA,Summer     ,Small millets,40,38
8801,Uttar Pradesh,CHANDAULI,Rabi       ,Maize,40,96
8802,Uttar Pradesh,HAPUR,Kharif     ,Dry chillies,40,33
8803,Uttar Pradesh,JHANSI,Kharif     ,Guar seed,40,33
8804,Uttar Pradesh,KUSHI NAGAR,Kharif     ,Sweet potato,40,495
8805,Uttar Pradesh,MORADABAD,Kharif     ,Sweet potato,40,495
8806,Uttar Pradesh,MUZAFFARNAGAR,Rabi       ,Garlic,40,232
8807,Uttarakhand,CHAMOLI,Rabi       ,Potato,40,369
8808,West Bengal,BIRBHUM,Kharif     ,Soyabean,40,22
8809,Arunachal Pradesh,LONGDING,Whole Year ,Dry ginger,39,230
8810,Arunachal Pradesh,PAPUM PARE,Whole Year ,Turmeric,39,270
8811,Assam,KAMRUP METRO,Kharif     ,Arhar/Tur,39,40
8812,Bihar,GOPALGANJ,Kharif     ,Ragi,39,57
8813,Chhattisgarh,JANJGIR-CHAMPA,Rabi       ,Horse-gram,39,14
8814,Karnataka,BENGALURU URBAN,Rabi       ,Other  Rabi pulses,39,29
8815,Karnataka,CHIKMAGALUR,Rabi       ,Dry chillies,39,73
8816,Karnataka,MYSORE,Whole Year ,Cashewnut,39,29
8817,Odisha,SAMBALPUR,Autumn     ,Groundnut,39,27.9
8818,Telangana ,MEDAK,Kharif     ,Other Kharif pulses,39,36
8819,Telangana ,NALGONDA,Kharif     ,Banana,39,1645
8820,Tripura,SOUTH TRIPURA,Kharif     ,Cotton(lint),39,56
8821,Uttar Pradesh,AMBEDKAR NAGAR,Kharif     ,Dry chillies,39,32
8822,Uttar Pradesh,AURAIYA,Kharif     ,Sweet potato,39,483
8823,Uttar Pradesh,BAGHPAT,Summer     ,Moong(Green Gram),39,30
8824,Uttar Pradesh,GONDA,Summer     ,Banana,39,1759
8825,Uttar Pradesh,KHERI,Kharif     ,Guar seed,39,32
8826,Uttar Pradesh,MATHURA,Kharif     ,Sweet potato,39,483
8827,Andhra Pradesh,EAST GODAVARI,Kharif     ,Castor seed,38,25
8828,Assam,DARRANG,Kharif     ,Orange,38,409
8829,Bihar,ARWAL,Kharif     ,Other Kharif pulses,38,29
8830,Bihar,ARWAL,Kharif     ,Ragi,38,56
8831,Bihar,BHAGALPUR,Kharif     ,Sesamum,38,33
8832,Chhattisgarh,BALODA BAZAR,Kharif     ,Sunflower,38,14
8833,Chhattisgarh,JASHPUR,Kharif     ,Moong(Green Gram),38,11
8834,Chhattisgarh,KORBA,Kharif     ,Mesta,38,96
8835,Karnataka,DAKSHIN KANNAD,Rabi       ,Dry chillies,38,71
8836,Karnataka,DAVANGERE,Kharif     ,Sesamum,38,23
8837,Karnataka,HAVERI,Whole Year ,Cashewnut,38,28
8838,Karnataka,KODAGU,Summer     ,Maize,38,124
8839,Karnataka,TUMKUR,Whole Year ,Tobacco,38,27
8840,Karnataka,YADGIR,Rabi       ,Cowpea(Lobia),38,14
8841,Odisha,BARGARH,Winter     ,Moong(Green Gram),38,11.1
8842,Odisha,KANDHAMAL,Winter     ,Groundnut,38,42
8843,Telangana ,WARANGAL,Whole Year ,Coriander,38,9
8844,Tripura,WEST TRIPURA,Rabi       ,Urad,38,25
8845,Uttar Pradesh,BALLIA,Kharif     ,Groundnut,38,33
8846,Uttar Pradesh,BALRAMPUR,Rabi       ,Barley,38,65
8847,Uttar Pradesh,BARABANKI,Kharif     ,Small millets,38,29
8848,Uttar Pradesh,GORAKHPUR,Kharif     ,Small millets,38,29
8849,Uttar Pradesh,LUCKNOW,Kharif     ,Dry chillies,38,31
8850,Uttarakhand,PAURI GARHWAL,Kharif     ,Sesamum,38,13
8851,Andhra Pradesh,PRAKASAM,Whole Year ,Coconut ,37,802000
8852,Andhra Pradesh,SRIKAKULAM,Kharif     ,Dry ginger,37,23
8853,Assam,KAMRUP METRO,Kharif     ,Small millets,37,22
8854,Assam,LAKHIMPUR,Kharif     ,Jute,37,406
8855,Assam,MARIGAON,Rabi       ,Gram,37,21
8856,Bihar,KISHANGANJ,Kharif     ,Arhar/Tur,37,53
8857,Bihar,VAISHALI,Rabi       ,Barley,37,63
8858,Chhattisgarh,BEMETARA,Whole Year ,Dry chillies,37,19
8859,Chhattisgarh,GARIYABAND,Rabi       ,Other  Rabi pulses,37,14
8860,Karnataka,BANGALORE RURAL,Whole Year ,Coriander,37,13
8861,Karnataka,BIJAPUR,Summer     ,Cotton(lint),37,70
8862,Karnataka,CHAMARAJANAGAR,Whole Year ,Black pepper,37,217
8863,Meghalaya,SOUTH WEST KHASI HILLS,Rabi       ,Small millets,37,47
8864,Odisha,GAJAPATI,Autumn     ,Groundnut,37,40.4
8865,Tripura,WEST TRIPURA,Rabi       ,Groundnut,37,35
8866,Uttar Pradesh,AMETHI,Rabi       ,Garlic,37,214
8867,Uttar Pradesh,FATEHPUR,Summer     ,Sunflower,37,63
8868,Uttar Pradesh,LALITPUR,Kharif     ,Sweet potato,37,458
8869,Uttar Pradesh,LALITPUR,Rabi       ,Coriander,37,18
8870,Uttar Pradesh,MUZAFFARNAGAR,Rabi       ,Peas & beans (Pulses),37,28
8871,Uttarakhand,NAINITAL,Kharif     ,Moth,37,16
8872,Andhra Pradesh,KURNOOL,Rabi       ,Dry ginger,36,103
8873,Andhra Pradesh,PRAKASAM,Kharif     ,Soyabean,36,82
8874,Assam,CACHAR,Rabi       ,Moong(Green Gram),36,23
8875,Assam,HAILAKANDI,Rabi       ,Black pepper,36,71
8876,Assam,NALBARI,Kharif     ,Mesta,36,151
8877,Bihar,BEGUSARAI,Kharif     ,Ragi,36,53
8878,Bihar,BHOJPUR,Kharif     ,Sesamum,36,32
8879,Bihar,MUZAFFARPUR,Kharif     ,Ragi,36,17
8880,Bihar,VAISHALI,Kharif     ,Other Kharif pulses,36,29
8881,Chhattisgarh,BEMETARA,Whole Year ,Garlic,36,105
8882,Chhattisgarh,DANTEWADA,Rabi       ,Moong(Green Gram),36,12
8883,Chhattisgarh,MUNGELI,Kharif     ,Jute,36,1
8884,Chhattisgarh,RAIPUR,Kharif     ,Sunflower,36,13
8885,Chhattisgarh,SURAJPUR,Rabi       ,Other  Rabi pulses,36,7
8886,Karnataka,BAGALKOT,Rabi       ,Other  Rabi pulses,36,28
8887,Karnataka,DHARWAD,Rabi       ,Dry chillies,36,68
8888,Karnataka,HASSAN,Rabi       ,Moong(Green Gram),36,12
8889,Kerala,ALAPPUZHA,Whole Year ,Turmeric,36,78
8890,Odisha,PURI,Winter     ,Rapeseed &Mustard,36,4.4
8891,Odisha,RAYAGADA,Winter     ,Potato,36,337.8
8892,Telangana ,MAHBUBNAGAR,Kharif     ,Turmeric,36,179
8893,Telangana ,MEDAK,Kharif     ,other oilseeds,36,47
8894,Uttar Pradesh,MAU,Kharif     ,Sesamum,36,7
8895,Uttar Pradesh,MORADABAD,Kharif     ,Sesamum,36,7
8896,Uttar Pradesh,RAE BARELI,Rabi       ,Turmeric,36,102
8897,Andhra Pradesh,WEST GODAVARI,Rabi       ,Horse-gram,35,14
8898,Assam,DARRANG,Kharif     ,Small millets,35,30
8899,Assam,KARIMGANJ,Kharif     ,Maize,35,74
8900,Bihar,GOPALGANJ,Kharif     ,Small millets,35,28
8901,Bihar,MADHUBANI,Rabi       ,Peas & beans (Pulses),35,35
8902,Chhattisgarh,RAJNANDGAON,Kharif     ,Niger seed,35,9
8903,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Winter     ,Maize,35,35
8904,Karnataka,DAVANGERE,Whole Year ,Cashewnut,35,26
8905,Karnataka,KOLAR,Rabi       ,Maize,35,118
8906,Karnataka,MANDYA,Kharif     ,Bajra,35,37
8907,Karnataka,RAICHUR,Whole Year ,Turmeric,35,210
8908,Karnataka,SHIMOGA,Summer     ,Jowar,35,74
8909,Karnataka,UDUPI,Rabi       ,Moong(Green Gram),35,12
8910,Kerala,PATHANAMTHITTA,Autumn     ,Rice,35,53
8911,Meghalaya,WEST KHASI HILLS,Kharif     ,Sesamum,35,41
8912,Telangana ,MEDAK,Kharif     ,Groundnut,35,31
8913,Tripura,SOUTH TRIPURA,Kharif     ,Groundnut,35,39
8914,Tripura,UNAKOTI,Rabi       ,Groundnut,35,33
8915,Uttar Pradesh,AZAMGARH,Kharif     ,Guar seed,35,29
8916,Uttar Pradesh,JAUNPUR,Rabi       ,Maize,35,84
8917,Uttar Pradesh,JHANSI,Kharif     ,Dry ginger,35,161
8918,Uttar Pradesh,JHANSI,Kharif     ,Ginger,35,161
8919,Uttar Pradesh,MAHARAJGANJ,Kharif     ,Sesamum,35,7
8920,Uttar Pradesh,MORADABAD,Kharif     ,Guar seed,35,29
8921,Uttar Pradesh,PRATAPGARH,Summer     ,Maize,35,62
8922,Uttar Pradesh,SANT RAVIDAS NAGAR,Kharif     ,Guar seed,35,29
8923,West Bengal,BARDHAMAN,Kharif     ,Urad,35,20
8924,West Bengal,BIRBHUM,Rabi       ,Maize,35,33
8925,West Bengal,HOOGHLY,Kharif     ,Sunflower,35,57
8926,West Bengal,HOWRAH,Rabi       ,Peas & beans (Pulses),35,42
8927,Andhra Pradesh,SPSR NELLORE,Kharif     ,Ragi,34,32
8928,Assam,DHEMAJI,Kharif     ,Arhar/Tur,34,32
8929,Assam,DIBRUGARH,Rabi       ,Wheat,34,41
8930,Bihar,BUXAR,Summer     ,Maize,34,132
8931,Bihar,DARBHANGA,Kharif     ,Urad,34,31
8932,Bihar,PASHCHIM CHAMPARAN,Kharif     ,Horse-gram,34,33
8933,Chhattisgarh,BALOD,Kharif     ,Moong(Green Gram),34,8
8934,Chhattisgarh,KONDAGAON,Whole Year ,Coconut ,34,1
8935,Chhattisgarh,MUNGELI,Rabi       ,Urad,34,8
8936,Jammu and Kashmir ,SRINAGAR,Kharif     ,Dry chillies,34,26.6
8937,Karnataka,BENGALURU URBAN,Summer     ,Ragi,34,61
8938,Karnataka,CHAMARAJANAGAR,Whole Year ,Dry ginger,34,988
8939,Karnataka,HAVERI,Whole Year ,Coriander,34,12
8940,Karnataka,SHIMOGA,Whole Year ,Turmeric,34,149
8941,Kerala,KASARAGOD,Whole Year ,Turmeric,34,103
8942,Meghalaya,SOUTH GARO HILLS,Rabi       ,Masoor,34,51
8943,Meghalaya,WEST JAINTIA HILLS,Rabi       ,Cowpea(Lobia),34,39
8944,Odisha,DEOGARH,Summer     ,Sesamum,34,10.5
8945,Odisha,SUNDARGARH,Summer     ,Moong(Green Gram),34,16.5
8946,Telangana ,NIZAMABAD,Kharif     ,Onion,34,528
8947,Tripura,SEPAHIJALA,Kharif     ,Urad,34,19
8948,Tripura,WEST TRIPURA,Kharif     ,Moong(Green Gram),34,17
8949,Uttar Pradesh,BAHRAICH,Rabi       ,Onion,34,520
8950,Uttar Pradesh,BAREILLY,Rabi       ,Onion,34,520
8951,Uttar Pradesh,BUDAUN,Rabi       ,Onion,34,520
8952,Uttar Pradesh,GHAZIPUR,Kharif     ,Moong(Green Gram),34,11
8953,Uttar Pradesh,JHANSI,Summer     ,Moong(Green Gram),34,23
8954,Uttar Pradesh,KANPUR DEHAT,Rabi       ,Maize,34,81
8955,Uttar Pradesh,KUSHI NAGAR,Summer     ,Onion,34,285
8956,Uttar Pradesh,MEERUT,Kharif     ,Dry chillies,34,28
8957,Uttar Pradesh,SANT KABEER NAGAR,Rabi       ,Turmeric,34,96
8958,Uttar Pradesh,SULTANPUR,Rabi       ,Maize,34,81
